issueid,id,comment_seq,utr_seq,author,created,is_private,actionbody,author_role,created_dt,messageClean,wordCount
1004298.0,1061873.0,35,4,.wy0w13yhr,2022-03-28 08:34:32+00:00,0.0,vulnerabilities ip port status tls ph_path server supports ph_technical cipher algorithms (ph_technical) ph_ip_address ph_technical open tls ph_path server supports the use of static key ciphers ph_ip_address ph_technical open ph_technical  ph_user  smaller than ph_technical bits all ph_name app open tls ph_path server is using commonly used prime numbers all ph_name app open,reporter,2022-03-28 08:34:32+00:00,vulnerabilities ip port status tls ph path server supports ph technical cipher algorithms ph technical ph ip address ph technical open tls ph path server supports the use of static key ciphers ph ip address ph technical open ph technical ph user smaller than ph technical bits all ph name app open tls ph path server is using commonly used prime numbers all ph name app open,67
1004298.0,1061873.0,35,5,.wy0w13yhr,2022-03-28 08:34:32+00:00,0.0,below are web ph_technical let us know how to disable the http and will do the same in uat then production .,reporter,2022-03-28 08:34:32+00:00,below are web ph technical let us know how to disable the http and will do the same in uat then production,22
1004298.0,1061873.0,35,6,.wy0w13yhr,2022-03-28 08:34:32+00:00,0.0,vulnerabilities ip port status http trace method enabled,reporter,2022-03-28 08:34:32+00:00,vulnerabilities ip port status http trace method enabled,8
1004298.0,1061873.0,35,7,.wy0w13yhr,2022-03-28 08:34:32+00:00,0.0,ph_ip_address,reporter,2022-03-28 08:34:32+00:00,ph ip address,3
1004298.0,1061887.0,36,1,4ops,2022-03-28 09:02:40+00:00,0.0,"regarding point 1 an 2 please let me know which application is using ph_technical port and share the ph_technical to check it , for point 3,4 i have applied the recommendation over ph_link so please let the team check it and confirm to apply it to all other applications , regarding to http trace issue please let us know how they are doing the test as it is already disabled",assignee,2022-03-28 09:02:40+00:00,regarding point an please let me know which application is using ph technical port and share the ph technical to check it for point i have applied the recommendation over ph link so please let the team check it and confirm to apply it to all other applications regarding to http trace issue please let us know how they are doing the test as it is already disabled,68
1004298.0,1061900.0,37,0,.wy0w13yhr,2022-03-28 09:34:37+00:00,0.0,dear  ph_user ,reporter,2022-03-28 09:34:37+00:00,dear ph user,3
1004298.0,1061900.0,37,1,.wy0w13yhr,2022-03-28 09:34:37+00:00,0.0,onus using ph_technical port .,reporter,2022-03-28 09:34:37+00:00,onus using ph technical port,5
1004298.0,1061923.0,38,1,4ops,2022-03-28 10:38:22+00:00,0.0,could you please re-share the latest ph_technical from production onus tomcat to check it .,assignee,2022-03-28 10:38:22+00:00,could you please re share the latest ph technical from production onus tomcat to check it,16
1004298.0,1062078.0,39,0,.wy0w13yhr,2022-03-29 05:07:06+00:00,0.0,dear  ph_user ,reporter,2022-03-29 05:07:06+00:00,dear ph user,3
1004298.0,1062078.0,39,1,.wy0w13yhr,2022-03-29 05:07:06+00:00,0.0,please find the requested ph_technical .,reporter,2022-03-29 05:07:06+00:00,please find the requested ph technical,6
1004298.0,1062445.0,40,1,4ops,2022-03-30 09:32:25+00:00,0.0,we have checked the configuration again and this is the only allowed ciphers in the ph_technical 7 which is supported by the onus system,assignee,2022-03-30 09:32:25+00:00,we have checked the configuration again and this is the only allowed ciphers in the ph technical which is supported by the onus system,24
1004298.0,1062457.0,41,0,.wy0w13yhr,2022-03-30 10:03:03+00:00,0.0,dear  ph_user ,reporter,2022-03-30 10:03:03+00:00,dear ph user,3
1004298.0,1062457.0,41,1,.wy0w13yhr,2022-03-30 10:03:03+00:00,0.0,iso confirmed the 2 vulnerability are fixed in ph_ip_address server on port ph_technical you can proceed with other application on same fix .,reporter,2022-03-30 10:03:03+00:00,iso confirmed the vulnerability are fixed in ph ip address server on port ph technical you can proceed with other application on same fix,24
1004298.0,1062457.0,41,2,.wy0w13yhr,2022-03-30 10:03:03+00:00,0.0,ph_technical  ph_user  smaller than ph_technical bits tls ph_path server is using commonly used prime numbers,reporter,2022-03-30 10:03:03+00:00,ph technical ph user smaller than ph technical bits tls ph path server is using commonly used prime numbers,19
1004298.0,1062457.0,41,3,.wy0w13yhr,2022-03-30 10:03:03+00:00,0.0,"for the “ http trace method enabled ” vulnerable, false positive for both servers ( ph_ip_address , ph_ip_address ) they will take exception .",reporter,2022-03-30 10:03:03+00:00,for the http trace method enabled vulnerable false positive for both servers ph ip address ph ip address they will take exception,22
1004298.0,1062457.0,41,4,.wy0w13yhr,2022-03-30 10:03:03+00:00,0.0,in this case no action required .,reporter,2022-03-30 10:03:03+00:00,in this case no action required,6
1004298.0,1062457.0,41,5,.wy0w13yhr,2022-03-30 10:03:03+00:00,0.0,and what about onus application below ph_technical we already provided the ph_technical .,reporter,2022-03-30 10:03:03+00:00,and what about onus application below ph technical we already provided the ph technical,14
1004298.0,1062457.0,41,6,.wy0w13yhr,2022-03-30 10:03:03+00:00,0.0,"we will plan next week production movement for all fixed in one ph_technical , please make sure to provide the fix for all reported ph_technical .",reporter,2022-03-30 10:03:03+00:00,we will plan next week production movement for all fixed in one ph technical please make sure to provide the fix for all reported ph technical,26
1004298.0,1062457.0,41,7,.wy0w13yhr,2022-03-30 10:03:03+00:00,0.0,vulnerabilities ip port status tls ph_path server supports ph_technical cipher algorithms (ph_technical) ph_ip_address ph_technical open tls ph_path server supports the use of static key ciphers ph_ip_address ph_technical open,reporter,2022-03-30 10:03:03+00:00,vulnerabilities ip port status tls ph path server supports ph technical cipher algorithms ph technical ph ip address ph technical open tls ph path server supports the use of static key ciphers ph ip address ph technical open,38
1004298.0,1062567.0,42,1,4ops,2022-03-31 05:37:58+00:00,0.0,"for this issue you have to change current cipher in the ph_technical to (ph_technical,ph_technical,  ph_user ) for both ph_technical and ph_name",assignee,2022-03-31 05:37:58+00:00,for this issue you have to change current cipher in the ph technical to ph technical ph technical ph user for both ph technical and ph name,27
1004298.0,1062567.0,42,4,4ops,2022-03-31 05:37:58+00:00,0.0,tls ph_path server supports ph_technical cipher algorithms (ph_technical),assignee,2022-03-31 05:37:58+00:00,tls ph path server supports ph technical cipher algorithms ph technical,11
1004298.0,1062567.0,42,5,4ops,2022-03-31 05:37:58+00:00,0.0,tls ph_path server supports the use of static key ciphers,assignee,2022-03-31 05:37:58+00:00,tls ph path server supports the use of static key ciphers,11
1004298.0,1062567.0,42,6,4ops,2022-03-31 05:37:58+00:00,0.0,as sent before that you have to check with your security team as current java version doesn't support above ciphers and the only applicable ciphers will be as follow for both ( ph_user  and onus),assignee,2022-03-31 05:37:58+00:00,as sent before that you have to check with your security team as current java version doesn t support above ciphers and the only applicable ciphers will be as follow for both ph user and onus,36
1004298.0,1064029.0,43,1,.wy0w13yig,2022-04-10 06:23:20+00:00,0.0,"we have check the tls version for all system, kindly refer to the table below:",others,2022-04-10 06:23:20+00:00,we have check the tls version for all system kindly refer to the table below,15
1004298.0,1064029.0,43,2,.wy0w13yig,2022-04-10 06:23:20+00:00,0.0,application current tls  ph_user  tlsv1.2 ph_technical tlsv1.2 onus tlsv1.2  ph_user  tlsv1.2  ph_user  i tlsv1.2 ph_technical tlsv1.2 ph_technical tlsv1.2,others,2022-04-10 06:23:20+00:00,application current tls ph user tlsv ph technical tlsv onus tlsv ph user tlsv ph user i tlsv ph technical tlsv ph technical tlsv,24
1004298.0,1064029.0,43,3,.wy0w13yig,2022-04-10 06:23:20+00:00,0.0,"as you mentioned tls 1.1 is used, kindly can you confirm in what application tls 1.1 is used and can we disable it ph_technical",others,2022-04-10 06:23:20+00:00,as you mentioned tls is used kindly can you confirm in what application tls is used and can we disable it ph technical,23
1004298.0,1064029.0,43,4,.wy0w13yig,2022-04-10 06:23:20+00:00,0.0,"if yes, is there any impact?",others,2022-04-10 06:23:20+00:00,if yes is there any impact,6
1004298.0,1064029.0,43,5,.wy0w13yig,2022-04-10 06:23:20+00:00,0.0,and how we can disable it?,others,2022-04-10 06:23:20+00:00,and how we can disable it,6
1004298.0,1064032.0,44,1,4ops,2022-04-10 06:29:54+00:00,0.0,only tls 1.2 tls 1.1 and 1.0 is disabled and security team can scan and confirm,assignee,2022-04-10 06:29:54+00:00,only tls tls and is disabled and security team can scan and confirm,13
1004298.0,1066811.0,45,0,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,dear  ph_user ,reporter,2022-04-25 06:52:43+00:00,dear ph user,3
1004298.0,1066811.0,45,1,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,"there are list if ph_technical reported to ph_technical related ports , please provide the fix .",reporter,2022-04-25 06:52:43+00:00,there are list if ph technical reported to ph technical related ports please provide the fix,16
1004298.0,1066811.0,45,2,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,application.properties atached .,reporter,2022-04-25 06:52:43+00:00,application properties atached,3
1004298.0,1066811.0,45,4,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,tls ph_path server is enabling the beast attack ph_ip_address,reporter,2022-04-25 06:52:43+00:00,tls ph path server is enabling the beast attack ph ip address,12
1004298.0,1066811.0,45,6,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical breached open responded,reporter,2022-04-25 06:52:43+00:00,ph technical breached open responded,5
1004298.0,1066811.0,45,8,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,tls ph_path server is enabling the beast attack ph_ip_address,reporter,2022-04-25 06:52:43+00:00,tls ph path server is enabling the beast attack ph ip address,12
1004298.0,1066811.0,45,10,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical breached open responded,reporter,2022-04-25 06:52:43+00:00,ph technical breached open responded,5
1004298.0,1066811.0,45,12,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,tls server supports tls version 1.0 ph_ip_address,reporter,2022-04-25 06:52:43+00:00,tls server supports tls version ph ip address,8
1004298.0,1066811.0,45,14,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical breached open responded,reporter,2022-04-25 06:52:43+00:00,ph technical breached open responded,5
1004298.0,1066811.0,45,16,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,tls server supports tls version 1.0 ph_ip_address,reporter,2022-04-25 06:52:43+00:00,tls server supports tls version ph ip address,8
1004298.0,1066811.0,45,18,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical breached open responded,reporter,2022-04-25 06:52:43+00:00,ph technical breached open responded,5
